event_pk,date,survey,site_id,acidity,alkh,ph,s,so4,mg,zn,na,al,ca,cl,fe,b,f,k,si,cu,sr,acidity_flag,alkh_flag,ph_flag,s_flag,so4_flag,mg_flag,zn_flag,na_flag,al_flag,ca_flag,cl_flag,fe_flag,b_flag,f_flag,k_flag,si_flag,cu_flag,sr_flag,row_flag,quality_level
415229,2018-05-31,FGS_B,HYACINTHE HYAC1,NA,19.79,NA,626.952,NA,1488.244,35.577,4596.888,46.157,5518.404,NA,49.582,30.589,NA,202.303,2045.903,0.711,16.739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
406235,2018-06-02,FGS_B,HOMATHKO HOMA1,NA,18.095,NA,1879.381,NA,821.302,79.213,1014.983,225.811,7321.148,NA,160.248,12.191,NA,905.13,1341.468,1.291,61.935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
406236,2018-06-02,FGS_B,CAMPCREEK WATERINTAKE,NA,2.92,NA,191.604,NA,144.72,61.888,230.834,124.136,1648.083,NA,90.791,6.065,NA,380.363,637.889,1.523,4.994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
406234,2018-06-02,FGS_B,HOMATHKO HOMA3,NA,18.445,NA,1856.46,NA,816.815,60.404,917.669,236.598,7955.666,NA,152.817,10.899,NA,887.777,1432.074,1.333,63.147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
406237,2018-06-02,FGS_B,SOUTHGATE SGTE3,NA,9.285,NA,1198.326,NA,314.936,59.506,706.28,181.823,4428.211,NA,142.933,5.582,NA,901.824,1136.499,1.14,18.873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
406238,2018-06-02,FGS_B,TEAQUAHAN TEAQ2,NA,6.01,NA,421.565,NA,219.649,61.023,439.267,137.815,2871.465,NA,82.363,7.13,NA,503.04,1091.438,1.318,8.861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
407718,2018-06-09,FGS_R,20741 OUTLET,NA,1.8,NA,248.071,NA,142.28,2.269,559.115,158.739,838.238,NA,132.316,4.197,NA,102.101,1056.215,NA,3.224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,Results,Technicianm
407715,2018-06-09,FGS_R,20938 OUTLET,NA,0.775,NA,419.981,NA,266.058,2.588,869.315,321.433,951.321,NA,381.756,6.263,NA,155.033,1121.545,NA,5.218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,Results,Technicianm
407713,2018-06-09,FGS_R,26812 OUTLET,NA,NA,NA,394.846,NA,316.908,3.838,1397.363,312.852,753.118,NA,251.13,7.521,NA,207.376,1012.283,NA,5.618,NA,BDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,Results,Technicianm
407719,2018-06-09,FGS_R,20747 OUTLET,NA,1.78,NA,259.203,NA,113.223,2.839,422.771,142.033,921.767,NA,56.651,3.892,NA,77.884,865.758,0.529,3.901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
407716,2018-06-09,FGS_R,20727 OUTLET,NA,1.315,NA,225.755,NA,141.952,3.462,664.663,237.187,1192.685,NA,103.405,7.664,NA,68.778,876.298,0.529,3.091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
407714,2018-06-09,FGS_R,20940 OUTLET,NA,0.545,NA,256.209,NA,149.095,3.118,850.094,210.362,660.171,NA,82.993,4.962,NA,57.953,765.825,0.543,2.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
407710,2018-06-09,FGS_R,20952 OUTLET,NA,0.75,NA,444.124,NA,429.456,3.536,1252.145,398.694,618.501,NA,367.884,5.459,NA,139.472,1022.7,1.105,6.587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
407712,2018-06-09,FGS_R,20947 OUTLET,NA,NA,NA,317.818,NA,247.825,2.322,843.476,324.18,475.582,NA,252.59,5.857,NA,86.083,1087.186,1.259,2.33,NA,BDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
407717,2018-06-09,FGS_R,20726 OUTLET,NA,NA,NA,324.006,NA,215.699,2.718,984.615,356.292,799.485,NA,226.227,8.726,NA,99.584,1164.42,NA,3.519,NA,BDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,Results,Technicianm
407711,2018-06-09,FGS_R,20954 OUTLET,NA,1.22,NA,493.908,NA,341.2,2.443,1280.511,254.028,1123.179,NA,197.852,4.794,NA,173.993,985.139,0.799,3.524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
407709,2018-06-10,FGS_R,20722 OUTLET,NA,2.535,NA,223.232,NA,175.626,2.075,506.483,118.869,1123.638,NA,70.945,4.795,NA,152.475,749.888,NA,3.925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,Results,Technicianm
407707,2018-06-10,FGS_R,20718 OUTLET,NA,8.455,NA,409.14,NA,379.209,2.491,776.845,169.095,2980.238,NA,153.408,4.956,NA,233.788,1230.682,0.843,6.399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
407705,2018-06-10,FGS_R,20771C OUTLET,NA,8.09,NA,669.194,NA,206.353,2.268,419.902,59.907,2325.104,NA,53.316,4.244,NA,450.088,1130.92,1.131,6.992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
407708,2018-06-10,FGS_R,20720 OUTLET,NA,0.87,NA,269.718,NA,161.739,2.483,854.013,228.802,663.258,NA,116.53,3.882,NA,69.253,918.579,NA,2.314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,Results,Technicianm
407706,2018-06-10,FGS_R,WANNOCK WR02,NA,10.995,NA,1194.835,2810,480.336,3.33,1193.739,43.024,4885.501,897,30.724,4.301,NA,673.513,1644.829,0.957,17.167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
407703,2018-06-10,FGS_R,WANNOCK WR01,NA,11.195,NA,1135.215,3478,444.96,2.487,746.139,46.314,3843.555,782,32.595,5.008,NA,661.872,1389.403,0.849,16.319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
407704,2018-06-10,FGS_R,20771K OUTLET,NA,8.805,NA,654.452,NA,262.681,2.127,629.97,61.656,3459.313,NA,66.666,3.396,NA,534.647,1251.494,1.119,7.293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
407722,2018-06-11,FGS_R,20612 OUTLET,NA,1.07,NA,322.297,NA,584.614,158.394,1863.941,322.63,5109.599,NA,473.676,7.547,NA,200.216,1107.015,1.067,8.611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
407724,2018-06-11,FGS_R,20623 OUTLET,NA,0.79,NA,275.704,NA,538.238,147.111,2690.543,429.855,5422.477,NA,275.393,8.826,NA,147.784,1095.65,0.784,7.798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
407723,2018-06-11,FGS_R,20613 OUTLET,NA,NA,NA,361.941,NA,578.351,139.066,2386.063,478.76,4679.437,NA,553.053,9.714,NA,100.708,1786.755,0.602,8.379,NA,BDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
407720,2018-06-11,FGS_R,20643 OUTLET,NA,NA,NA,270.858,NA,447.505,146.849,1004.869,429.815,4733.941,NA,238.367,6.292,NA,126.297,896.495,0.792,6.737,NA,BDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
407721,2018-06-11,FGS_R,20642 OUTLET,NA,NA,NA,198.025,NA,412.964,148.278,995.061,429.623,4785.269,NA,397.767,4.837,NA,96.41,1116.788,0.694,6.779,NA,BDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
408285,2018-06-12,FGS_R,819 OUTLET,NA,NA,NA,382.172,NA,346.804,3.705,1918.839,340.856,511.222,NA,400.493,8.447,NA,72.469,1209.687,0.754,3.739,NA,BDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
408284,2018-06-12,FGS_R,708 OUTLET,NA,NA,NA,350.35,NA,253.159,3.153,2158.751,193.709,446.924,NA,154.252,7.059,NA,90.019,533.026,NA,2.856,NA,BDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,Results,Technicianm
408286,2018-06-12,FGS_R,703 OUTLET,NA,1.06,NA,310.366,NA,213.704,NA,1243.096,199.819,462.24,NA,165.924,9.323,NA,96.012,1036.722,NA,2.754,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,Results,Technicianm
408154,2018-06-13,FGS_Y,KOEYE KR01,NA,0.755,NA,11247.169,1484,390.03,183.429,1075.067,213.145,5931.916,1710,121.413,5.296,NA,192.413,890.54,1.014,6.906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
410780,2018-06-17,FGS,626 OUTLET,NA,0.755,NA,164.184,1744,383.311,5.406,2834.217,193.707,547.8,3503,559.865,10.341,NA,152.415,861.419,0.81,5.931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AV,NA,NA,NA,NA,NA,NA,Results,Technicianm
410781,2018-06-17,FGS,693 OUTLET,NA,1.28,NA,150.528,1891,253.509,3.718,1405.689,250.526,364.734,1711,121.816,8.869,NA,93.095,431.959,0.656,3.287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AV,NA,NA,NA,NA,NA,NA,Results,Technicianm
410782,2018-06-17,FGS,703 OUTLET,NA,1.775,NA,148.325,1836,265.001,4.933,1880.534,164.197,507.132,2657,160.423,7.076,NA,142.217,1026.678,0.502,3.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AV,NA,NA,NA,NA,NA,NA,Results,Technicianm
410783,2018-06-17,FGS,708 OUTLET,NA,0.46,NA,178.436,1814,264.559,2.337,1794.008,187.895,457.365,2700,158.618,5.113,NA,102.756,421.805,0.721,3.407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AV,NA,NA,NA,NA,NA,NA,Results,Technicianm
410784,2018-06-17,FGS,819 OUTLET,NA,-0.68,NA,175.924,15661,328.402,3.919,2388.241,329.46,455.226,30975,342.387,4.87,NA,74.414,1118.721,0.789,4.082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AV,NA,NA,NA,NA,NA,NA,Results,Technicianm
410785,2018-06-17,FGS,844 OUTLET,NA,-0.3,NA,187.353,17659,334.241,5.168,2371.616,350.099,477.278,26899,289.437,5.36,NA,80.303,1107.489,0.694,4.174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AV,NA,NA,NA,NA,NA,NA,Results,Technicianm
410786,2018-06-17,FGS,1015 OUTLET,NA,0.12,NA,221.17,20344,403.145,2.785,2500.867,263.604,754.912,36092,192.84,4.076,NA,135.141,723.425,0.785,4.909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AV,NA,NA,NA,NA,NA,NA,Results,Technicianm
412818,2018-06-27,FGS_B,4809 OUTLET,NA,1.56,NA,111.316,NA,95.777,11.933,265.89,92.391,590.273,NA,17.615,2.534,NA,71.043,909.933,NA,3.695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,Results,Technicianm
412813,2018-06-27,FGS_B,4745 OUTLET,NA,1.2,NA,690.999,NA,137.682,13.471,680.707,156.955,1922.009,NA,391.369,7.365,NA,152.7,2981.347,1.095,4.049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
412823,2018-06-27,FGS_B,4889 OUTLET,NA,4.67,NA,241.072,NA,113.988,12.152,242.602,27.502,1737.564,NA,7.108,4.012,NA,548.989,746.785,NA,3.504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,Results,Technicianm
412816,2018-06-27,FGS_B,PARADISE PDSE1,NA,1.925,NA,408.516,NA,67.981,13.741,240.702,37.434,794.422,NA,35.233,4.89,NA,166.024,674.698,NA,3.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,Results,Technicianm
412822,2018-06-27,FGS_B,4848 OUTLET,NA,8.92,NA,816.759,NA,128.122,11.077,288.452,20.781,3902.937,NA,11.862,4.626,NA,487.002,687.817,0.555,6.372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
412826,2018-06-27,FGS_B,CAMPCREEK WATERINTAKE,NA,0.46,NA,144.34,NA,86.774,12.98,192.152,54.216,853.705,NA,51.987,3.359,NA,275.329,624.502,0.878,3.376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
412812,2018-06-27,FGS_B,9257 OUTLET,NA,27.51,NA,1387.386,NA,1095.833,11.604,4251.2,34.724,7487.825,NA,70.216,10.885,NA,777.901,4867.155,NA,29.731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,Results,Technicianm
412824,2018-06-27,FGS_B,SOUTHGATE SGTE2,NA,7.535,NA,823.107,NA,264.041,12.082,715.617,214.27,3104.211,NA,165.412,3.377,NA,802.212,1365.221,1.168,14.472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
412821,2018-06-27,FGS_B,BEAR BEAR1,NA,4.325,NA,1020.215,NA,135.591,11.761,396.242,40.797,2261.381,NA,27.078,3.195,NA,487.376,1131.779,0.5,8.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
412814,2018-06-27,FGS_B,5005 OUTLET,NA,2.49,NA,220.177,NA,181.42,12.36,778.143,127.006,1015.881,NA,53.844,3.07,NA,89.972,1216.673,NA,3.962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,Results,Technicianm
412820,2018-06-27,FGS_B,4914 OUTLET,NA,8.33,NA,911.74,NA,233.617,11.441,353.33,21.658,3666.383,NA,7.9,5.241,NA,675.522,1367.072,NA,9.438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,Results,Technicianm
412819,2018-06-27,FGS_B,4829 OUTLET,NA,26.16,NA,1365.466,NA,330.475,11.616,410.765,30.369,13516.754,NA,20.254,3.239,NA,627.908,1502.938,NA,28.265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,Results,Technicianm
412815,2018-06-27,FGS_B,4767 OUTLET,NA,6.435,NA,221.757,NA,117.563,12.948,392.026,39.698,2485.244,NA,6.305,2.408,NA,40.754,1157.957,NA,7.779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,Results,Technicianm
412825,2018-06-27,FGS_B,HOMATHKO HOMA1,NA,15.08,NA,1431.013,5080,643.345,12.7,898.326,248.927,5727.154,574,189.646,6.532,NA,868.414,1540.788,1.177,45.295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
412817,2018-06-27,FGS_B,4968 OUTLET,NA,1.91,NA,307.513,NA,154.022,13.806,415.06,146.536,798.148,NA,21.345,2.572,NA,132.278,1297.847,NA,4.344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,Results,Technicianm
412797,2018-06-28,FGS_B,MELLERSH MELR1,NA,2.42,NA,412.267,NA,110.418,13.964,326.603,36.688,1122.386,NA,21.494,8.024,NA,314.924,983.918,NA,5.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,Results,Technicianm
412801,2018-06-28,FGS_B,8405 OUTLET,NA,16.16,NA,489.531,NA,473.139,13.232,2467.095,22.885,5925.282,NA,25.073,7.321,NA,141.449,1331.552,NA,29.073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,Results,Technicianm
412800,2018-06-28,FGS_B,8395 OUTLET,NA,9.68,NA,451.339,NA,533.142,14.367,2243.687,27.108,2678.06,NA,10.863,6.777,NA,155.445,1952.047,NA,12.303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,Results,Technicianm
412799,2018-06-28,FGS_B,9265 OUTLET,NA,16.45,NA,209.089,NA,635.813,13.716,2621.156,101.201,5194.484,NA,212.006,6.27,NA,219.579,2692.682,0.698,23.466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
412798,2018-06-28,FGS_B,9572 OUTLET,NA,3.78,NA,192.287,NA,256.834,15.971,1106.656,147.746,1429.965,NA,59.699,5.798,NA,62.747,1356.627,NA,7.605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,Results,Technicianm
412955,2018-06-29,FGS_B,HYACINTHE HYAC1,NA,20.96,NA,467.139,NA,1511.389,9.735,4837.236,25.352,5256.646,NA,17.719,38.38,NA,250.821,2831.219,0.907,15.529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
412956,2018-06-29,FGS_B,8407 OUTLET,NA,48.725,NA,866.249,NA,893.608,10.141,4162.269,20.58,18236.39,NA,18.589,10.851,NA,543.596,4179.837,0.595,76.475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
415987,2018-07-03,FGS_R,20771K OUTLET,NA,8.405,NA,425.979,NA,244.018,1.821,591.695,51.338,3173.057,NA,68.462,3.71,NA,529.983,1133.606,0.616,7.524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
415986,2018-07-03,FGS_R,20720 OUTLET,NA,1.235,NA,NA,NA,162.39,1.6,748.311,234.011,682.325,NA,126.015,3.333,NA,66.522,958.585,NA,2.587,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,Results,Technicianm
415981,2018-07-03,FGS_R,20613 OUTLET,NA,0.545,NA,108.065,NA,374.378,1.704,2332.443,297.656,763.154,NA,542.967,3.413,NA,124.672,1124.459,NA,5.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,Results,Technicianm
415980,2018-07-03,FGS_R,20612 OUTLET,NA,-4.1,NA,NA,NA,438.075,2.827,2941.677,498.507,705.086,NA,674.279,9.428,NA,58.606,1829.228,NA,6.248,NA,BDL,NA,BDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,Results,Technicianm
415982,2018-07-03,FGS_R,20623 OUTLET,NA,1.305,NA,248.359,NA,365.212,NA,2139.718,385.848,958.131,NA,292.535,6.677,NA,92.213,1140.845,NA,5.776,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,Results,Technicianm
415983,2018-07-03,FGS_R,20642 OUTLET,NA,-0.52,NA,NA,NA,253.495,2.414,1252.125,417.915,521.45,NA,431.583,3.752,NA,44.835,1301.084,NA,3.729,NA,BDL,NA,BDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,Results,Technicianm
415985,2018-07-03,FGS_R,20718 OUTLET,NA,10.445,NA,221.863,NA,426.428,NA,1023.424,154.505,3822.481,NA,171.581,4.268,NA,235.325,1475.778,NA,7.795,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,Results,Technicianm
415984,2018-07-03,FGS_R,20643 OUTLET,NA,-0.6,NA,NA,NA,257.003,2.207,1277.265,390.785,498.798,NA,226.442,2.558,NA,59.853,1048.04,NA,3.673,NA,BDL,NA,BDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,Results,Technicianm
415988,2018-07-03,FGS_R,20771C OUTLET,NA,6.5,NA,422.884,NA,185.216,2.365,453.294,32.686,2350.979,NA,42.184,2.031,NA,443.094,1062.796,NA,6.945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,Results,Technicianm
415768,2018-07-04,FGS_R,20722 OUTLET,NA,3.05,NA,124.693,NA,167.618,4.824,632.638,121.506,1221.565,NA,62.951,3.919,NA,136.364,848.214,NA,4.552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,Results,Technicianm
415766,2018-07-04,FGS_R,20938 OUTLET,NA,0.795,NA,190.665,NA,272.263,2.581,1198.411,355.251,1114.248,NA,346.597,3.413,NA,131.319,1320.392,NA,5.922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,Results,Technicianm
415761,2018-07-04,FGS_R,WANNOCK WR02,NA,10.855,NA,887.918,4154,400.666,2.322,862.826,48.377,3818.769,553,37.074,2.91,NA,619.273,1397.925,0.805,17.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
415765,2018-07-04,FGS_R,20726 OUTLET,NA,1.035,NA,182.784,NA,696.576,207.509,5790.998,1090.114,1166.751,NA,367.271,80.627,NA,330.567,1032.194,2.646,16.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
415764,2018-07-04,FGS_R,20727 OUTLET,NA,2.415,NA,NA,NA,150.505,1.663,748.074,185.86,956.227,NA,77.244,4.481,NA,96.162,1142.303,NA,3.133,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,Results,Technicianm
415763,2018-07-04,FGS_R,20741 OUTLET,NA,3.15,NA,NA,NA,165.329,NA,726.619,92.264,944.518,NA,23.449,4.594,NA,132.88,1361.083,NA,3.91,NA,NA,NA,BDL,NA,NA,BDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,Results,Technicianm
415767,2018-07-04,FGS_R,20940 OUTLET,NA,0.485,NA,NA,NA,115.998,NA,855.377,125.746,353.656,NA,42.594,3.949,NA,61.572,744.028,NA,1.662,NA,NA,NA,BDL,NA,NA,BDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,Results,Technicianm
415762,2018-07-04,FGS_R,20747 OUTLET,NA,2.71,NA,NA,NA,136.876,NA,624.32,95.447,1006.138,NA,38.768,1.991,NA,109.7,1174.203,NA,4.548,NA,NA,NA,BDL,NA,NA,BDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,Results,Technicianm
415979,2018-07-05,FGS_R,703 OUTLET,NA,1.845,NA,NA,NA,229.453,2.145,1751.528,169.084,584.752,NA,149.388,4.002,NA,120.351,1404.259,NA,3.378,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,Results,Technicianm
415974,2018-07-05,FGS_R,20947 OUTLET,NA,0.305,NA,130.005,NA,210.953,3.982,1240.339,289.407,443.93,NA,217.192,5.198,NA,105.428,1713.385,1.217,2.127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
415978,2018-07-05,FGS_R,708 OUTLET,NA,0.61,NA,127.061,NA,262.056,2.439,1997.658,215.793,464.83,NA,166.293,4.494,NA,88.603,620.096,NA,3.366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,Results,Technicianm
415975,2018-07-05,FGS_R,20952 OUTLET,NA,1.195,NA,203.994,NA,352.338,2.359,2001.023,309.791,862.766,NA,366.075,8.154,NA,153.294,2256.448,0.668,6.182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
415976,2018-07-05,FGS_R,20954 OUTLET,NA,1.53,NA,214.476,NA,332.799,2.358,1642.487,245.144,1114.086,NA,176.837,4.29,NA,152.615,1067.315,0.738,3.696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
415973,2018-07-05,FGS_R,26812 OUTLET,NA,0.625,NA,132.12,NA,322.64,2.33,1937.294,280.307,575.731,NA,235.019,3.482,NA,218.856,1022.786,NA,5.662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,Results,Technicianm
415977,2018-07-05,FGS_R,819 OUTLET,NA,-0.7,NA,NA,NA,308.422,3.612,2479.97,382.415,499.956,NA,426.419,4.604,NA,62.12,1563.942,NA,3.971,NA,BDL,NA,BDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,Results,Technicianm
417482,2018-07-12,FGS_Y,KOEYE KR01,NA,1.93,NA,114.321,1820,184.878,NA,913.979,142.343,753.904,1187,96.169,10.13,NA,137.853,955.215,NA,3.413,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,Results,Technicianm
417999,2018-07-17,FGS,626 OUTLET,NA,NA,NA,229.424,NA,473.35,3.524,3927.9,186.559,779.006,NA,753.008,3.395,NA,484.19,1520.878,1.493,6.664,NA,MV,NA,NA,MV,NA,NA,NA,NA,NA,MV,AV,NA,NA,NA,NA,NA,NA,Results,Technicianm
