event_pk,date,survey,site_id,nh4_,tp,tdp,tn,tdn,no2_no3_um,po4,sio2,nh4__flag,tp_flag,tdp_flag,tn_flag,tdn_flag,no2_no3_flag,po4_flag,sio2_flag,analyzing_lab,row_flag,quality_level
16791,10/28/2015,FGS,626 OUTLET,11,13,14,267,222,NA,NA,NA,AV,AV,AV,AV,AV,"NA","NA","NA",UA,Results,Principal Investigator
16791,10/28/2015,FGS,626 OUTLET,NA,NA,NA,NA,NA,0.10386127,0.037899351,2.09337541,"NA","NA","NA","NA","NA",AV,AV,AV,UBC,Results,Principal Investigator
16792,10/28/2015,FGS,693 OUTLET,7,11,11,179,162,NA,NA,NA,AV,AV,AV,AV,AV,"NA","NA","NA",UA,Results,Principal Investigator
16792,10/28/2015,FGS,693 OUTLET,NA,NA,NA,NA,NA,0.238789509,0.019934444,1.369919068,"NA","NA","NA","NA","NA",AV,AV,AV,UBC,Results,Principal Investigator
16793,10/28/2015,FGS,703 OUTLET,NA,11,9,97,89,NA,NA,NA,BDL,AV,AV,AV,AV,"NA","NA","NA",UA,Results,Principal Investigator
16793,10/28/2015,FGS,703 OUTLET,NA,NA,NA,NA,NA,0.102904097,0.047,2.155576271,"NA","NA","NA","NA","NA",AV,AV,AV,UBC,Results,Principal Investigator
16794,10/28/2015,FGS,708 OUTLET,10,15,10,196,170,NA,NA,NA,AV,AV,AV,AV,AV,"NA","NA","NA",UA,Results,Principal Investigator
16794,10/28/2015,FGS,708 OUTLET,NA,NA,NA,NA,NA,0.289715375,0.047849374,1.258091366,"NA","NA","NA","NA","NA",AV,AV,AV,UBC,Results,Principal Investigator
16795,10/28/2015,FGS,819 OUTLET,18,24,24,324,192,NA,NA,NA,AV,AV,SVC,AV,AV,"NA","NA","NA",UA,Results,Principal Investigator
16795,10/28/2015,FGS,819 OUTLET,NA,NA,NA,NA,NA,0.116879275,0.349923077,2.163244412,"NA","NA","NA","NA","NA",AV,SVC,AV,UBC,Results,Principal Investigator
16796,10/28/2015,FGS,844 OUTLET,10,13,16,180,164,NA,NA,NA,AV,AV,SVD,AV,AV,"NA","NA","NA",UA,Results,Principal Investigator
16796,10/28/2015,FGS,844 OUTLET,NA,NA,NA,NA,NA,0.100890698,0.044865078,2.021815448,"NA","NA","NA","NA","NA",AV,AV,AV,UBC,Results,Principal Investigator
16797,10/28/2015,FGS,1015 OUTLET,9,13,14,187,178,NA,NA,NA,AV,AV,AV,AV,AV,"NA","NA","NA",UA,Results,Principal Investigator
16797,10/28/2015,FGS,1015 OUTLET,NA,NA,NA,NA,NA,0.138919611,0.053800375,1.613598842,"NA","NA","NA","NA","NA",AV,AV,AV,UBC,Results,Principal Investigator
16793,10/28/2015,FGS,703 OUTLET,NA,11,10,94,83,NA,NA,NA,BDL,AV,AV,AV,AV,"NA","NA","NA",UA,Results,Principal Investigator
16793,10/28/2015,FGS,703 OUTLET,NA,NA,NA,NA,NA,0.048969192,0.03288031,2.06434345,"NA","NA","NA","NA","NA",AV,AV,AV,UBC,Results,Principal Investigator
16793,10/28/2015,FGS,703 OUTLET,NA,11,10,88,77,NA,NA,NA,BDL,AV,AV,AV,AV,"NA","NA","NA",UA,Results,Principal Investigator
16793,10/28/2015,FGS,703 OUTLET,NA,NA,NA,NA,NA,0.043970117,0.0279004,2.038525563,"NA","NA","NA","NA","NA",AV,AV,AV,UBC,Results,Principal Investigator
16893,12/1/2015,FGS,626 OUTLET,10,22,13,140,153,NA,NA,NA,AV,AV,AV,AV,AV,"NA","NA","NA",UA,Results,Principal Investigator
16893,12/1/2015,FGS,626 OUTLET,NA,NA,NA,NA,NA,3.95273158,0.239478894,1.288286315,"NA","NA","NA","NA","NA",SVC,AV,AV,UBC,Results,Principal Investigator
16894,12/1/2015,FGS,693 OUTLET,NA,NA,NA,NA,NA,0.434957793,0.040566274,0.662537246,"NA","NA","NA","NA","NA",AV,AV,AV,UBC,Results,Principal Investigator
16894,12/1/2015,FGS,693 OUTLET,7,11,8,145,136,NA,NA,NA,AV,AV,AV,AV,AV,"NA","NA","NA",UA,Results,Principal Investigator
16895,12/1/2015,FGS,703 OUTLET,6,16,7,82,97,NA,NA,NA,AV,AV,AV,AV,SVD,"NA","NA","NA",UA,Results,Principal Investigator
16895,12/1/2015,FGS,703 OUTLET,NA,NA,NA,NA,NA,1.534887484,0.051453673,1.453837955,"NA","NA","NA","NA","NA",AV,AV,AV,UBC,Results,Principal Investigator
16896,12/1/2015,FGS,708 OUTLET,12,70,9,178,201,NA,NA,NA,AV,SVD,AV,AV,AV,"NA","NA","NA",UA,Results,Principal Investigator
16896,12/1/2015,FGS,708 OUTLET,NA,NA,NA,NA,NA,3.18362101,0.075205802,0.72940813,"NA","NA","NA","NA","NA",SVC,AV,AV,UBC,Results,Principal Investigator
16897,12/1/2015,FGS,819 OUTLET,6,10,7,138,139,NA,NA,NA,AV,AV,AV,AV,AV,"NA","NA","NA",UA,Results,Principal Investigator
16897,12/1/2015,FGS,819 OUTLET,NA,NA,NA,NA,NA,0.305848444,0.074218062,1.311006287,"NA","NA","NA","NA","NA",AV,AV,AV,UBC,Results,Principal Investigator
16898,12/1/2015,FGS,844 OUTLET,3,31,7,129,133,NA,NA,NA,AV,AV,AV,AV,AV,"NA","NA","NA",UA,Results,Principal Investigator
16898,12/1/2015,FGS,844 OUTLET,NA,NA,NA,NA,NA,0.126852519,0.048482433,1.376016964,"NA","NA","NA","NA","NA",AV,AV,AV,UBC,Results,Principal Investigator
16899,12/1/2015,FGS,1015 OUTLET,NA,NA,NA,NA,NA,0.149007344,0.051450327,1.092644545,"NA","NA","NA","NA","NA",AV,AV,AV,UBC,Results,Principal Investigator
16899,12/1/2015,FGS,1015 OUTLET,9,27,6,194,189,NA,NA,NA,AV,AV,AV,AV,AV,"NA","NA","NA",UA,Results,Principal Investigator
16899,12/1/2015,FGS,1015 OUTLET,7,14,7,194,190,NA,NA,NA,AV,AV,AV,AV,AV,"NA","NA","NA",UA,Results,Principal Investigator
16899,12/1/2015,FGS,1015 OUTLET,NA,NA,NA,NA,NA,0.121789396,0.056400683,1.065391695,"NA","NA","NA","NA","NA",AV,AV,AV,UBC,Results,Principal Investigator
16899,12/1/2015,FGS,1015 OUTLET,17,19,8,188,188,NA,NA,NA,AV,AV,AV,AV,AV,"NA","NA","NA",UA,Results,Principal Investigator
16899,12/1/2015,FGS,1015 OUTLET,NA,NA,NA,NA,NA,0.188167188,0.058382977,1.010646011,"NA","NA","NA","NA","NA",AV,AV,AV,UBC,Results,Principal Investigator
30425,1/15/2016,FGS,626 OUTLET,NA,16,16,235,200,NA,NA,NA,BDL,AV,AV,AV,AV,"NA","NA","NA",UA,Results,Principal Investigator
30425,1/15/2016,FGS,626 OUTLET,NA,NA,NA,NA,NA,0.312903541,0.042551343,0.598556958,"NA","NA","NA","NA","NA",AV,AV,AV,UBC,Results,Principal Investigator
30426,1/15/2016,FGS,693 OUTLET,NA,NA,NA,NA,NA,0.62917832,0.12467114,0.427098202,"NA","NA","NA","NA","NA",AV,AV,AV,UBC,Results,Principal Investigator
30426,1/15/2016,FGS,693 OUTLET,NA,13,18,132,123,NA,NA,NA,BDL,AV,SVD,AV,AV,"NA","NA","NA",UA,Results,Principal Investigator
30427,1/15/2016,FGS,703 OUTLET,NA,12,22,117,110,NA,NA,NA,BDL,AV,SVD,AV,AV,"NA","NA","NA",UA,Results,Principal Investigator
30427,1/15/2016,FGS,703 OUTLET,NA,NA,NA,NA,NA,0.340273275,0.088060645,0.744044839,"NA","NA","NA","NA","NA",AV,AV,AV,UBC,Results,Principal Investigator
30428,1/15/2016,FGS,708 OUTLET,NA,NA,NA,NA,NA,0.27582072,0.17414523,0.731118092,"NA","NA","NA","NA","NA",AV,AV,AV,UBC,Results,Principal Investigator
30428,1/15/2016,FGS,708 OUTLET,NA,17,18,193,184,NA,NA,NA,BDL,AV,AV,AV,AV,"NA","NA","NA",UA,Results,Principal Investigator
30429,1/15/2016,FGS,819 OUTLET,NA,179,16,214,207,NA,NA,NA,BDL,SVD,AV,AV,AV,"NA","NA","NA",UA,Results,Principal Investigator
30429,1/15/2016,FGS,819 OUTLET,NA,NA,NA,NA,NA,0.137877202,0.09697196,1.115259856,"NA","NA","NA","NA","NA",AV,AV,AV,UBC,Results,Principal Investigator
30430,1/15/2016,FGS,844 OUTLET,NA,25,11,216,184,NA,NA,NA,BDL,AV,AV,AV,AV,"NA","NA","NA",UA,Results,Principal Investigator
30430,1/15/2016,FGS,844 OUTLET,NA,NA,NA,NA,NA,0.121760117,0.051455765,0.837692847,"NA","NA","NA","NA","NA",AV,AV,AV,UBC,Results,Principal Investigator
30431,1/15/2016,FGS,1015 OUTLET,3,13,18,189,209,NA,NA,NA,AV,AV,SVD,AV,AV,"NA","NA","NA",UA,Results,Principal Investigator
30431,1/15/2016,FGS,1015 OUTLET,NA,NA,NA,NA,NA,0.243992714,0.082183508,1.110083858,"NA","NA","NA","NA","NA",AV,AV,AV,UBC,Results,Principal Investigator
30429,1/15/2016,FGS,819 OUTLET,4,72,50,223,202,NA,NA,NA,AV,SVC,SVD,AV,AV,"NA","NA","NA",UA,Results,Principal Investigator
30429,1/15/2016,FGS,819 OUTLET,NA,NA,NA,NA,NA,0.237826487,0.100019317,1.281369932,"NA","NA","NA","NA","NA",AV,AV,AV,UBC,Results,Principal Investigator
30429,1/15/2016,FGS,819 OUTLET,NA,15,56,224,220,NA,NA,NA,BDL,AV,SVD,AV,AV,"NA","NA","NA",UA,Results,Principal Investigator
30429,1/15/2016,FGS,819 OUTLET,NA,NA,NA,NA,NA,0.098647252,0.082125975,1.055745276,"NA","NA","NA","NA","NA",AV,AV,AV,UBC,Results,Principal Investigator
50360,2/26/2016,FGS,1015 OUTLET,NA,NA,NA,NA,NA,0.066417271,0.040570561,0.816136063,"NA","NA","NA","NA","NA",AV,AV,AV,UBC,Results,Principal Investigator
50360,2/26/2016,FGS,1015 OUTLET,5,18,12,189,162,NA,NA,NA,AV,AV,AV,AV,AV,"NA","NA","NA",UA,Results,Principal Investigator
50361,2/26/2016,FGS,819 OUTLET,NA,9,9,159,147,NA,NA,NA,BDL,AV,AV,AV,AV,"NA","NA","NA",UA,Results,Principal Investigator
50361,2/26/2016,FGS,819 OUTLET,NA,NA,NA,NA,NA,0.073449754,0.077185529,0.875800412,"NA","NA","NA","NA","NA",AV,AV,AV,UBC,Results,Principal Investigator
50362,2/26/2016,FGS,844 OUTLET,NA,10,7,142,136,NA,NA,NA,BDL,AV,AV,AV,AV,"NA","NA","NA",UA,Results,Principal Investigator
50362,2/26/2016,FGS,844 OUTLET,NA,NA,NA,NA,NA,0.013997134,0.043568564,0.893762374,"NA","NA","NA","NA","NA",AV,AV,AV,UBC,Results,Principal Investigator
50363,2/26/2016,FGS,708 OUTLET,4,8,9,148,135,NA,NA,NA,AV,AV,AV,AV,AV,"NA","NA","NA",UA,Results,Principal Investigator
50363,2/26/2016,FGS,708 OUTLET,NA,NA,NA,NA,NA,0.128655564,0.028811173,0.732096476,"NA","NA","NA","NA","NA",AV,AV,AV,UBC,Results,Principal Investigator
50364,2/26/2016,FGS,703 OUTLET,NA,NA,NA,NA,NA,0.244778595,0.241638604,0.775515266,"NA","NA","NA","NA","NA",AV,SVC,AV,UBC,Results,Principal Investigator
50364,2/26/2016,FGS,703 OUTLET,NA,7,6,74,75,NA,NA,NA,BDL,AV,AV,AV,AV,"NA","NA","NA",UA,Results,Principal Investigator
50365,2/26/2016,FGS,693 OUTLET,NA,NA,NA,NA,NA,0.129846791,0.02077903,0.383693766,"NA","NA","NA","NA","NA",AV,AV,AV,UBC,Results,Principal Investigator
50365,2/26/2016,FGS,693 OUTLET,3,9,7,112,100,NA,NA,NA,AV,AV,AV,AV,AV,"NA","NA","NA",UA,Results,Principal Investigator
50366,2/26/2016,FGS,626 OUTLET,NA,NA,NA,NA,NA,0.083528096,0.040570232,0.590031224,"NA","NA","NA","NA","NA",AV,AV,AV,UBC,Results,Principal Investigator
50366,2/26/2016,FGS,626 OUTLET,NA,9,11,171,163,NA,NA,NA,BDL,AV,SVD,AV,AV,"NA","NA","NA",UA,Results,Principal Investigator
50361,2/26/2016,FGS,819 OUTLET,15,19,18,159,153,NA,NA,NA,AV,AV,AV,AV,AV,"NA","NA","NA",UA,Results,Principal Investigator
50361,2/26/2016,FGS,819 OUTLET,NA,NA,NA,NA,NA,0.104009468,0.292816767,1.033317816,"NA","NA","NA","NA","NA",AV,SVC,AV,UBC,Results,Principal Investigator
50361,2/26/2016,FGS,819 OUTLET,6,21,24,180,189,NA,NA,NA,AV,AV,SVC,AV,AV,"NA","NA","NA",UA,Results,Principal Investigator
50361,2/26/2016,FGS,819 OUTLET,NA,NA,NA,NA,NA,0.067381684,0.451624486,1.089166684,"NA","NA","NA","NA","NA",AV,SVC,AV,UBC,Results,Principal Investigator
65047,3/18/2016,FGS,626 OUTLET,15,9,7,143,123,NA,NA,NA,AV,AV,AV,AV,AV,"NA","NA","NA",UA,Results,Principal Investigator
65047,3/18/2016,FGS,626 OUTLET,NA,NA,NA,NA,NA,0.142074419,0.037908693,0.532871575,"NA","NA","NA","NA","NA",AV,AV,AV,UBC,Results,Principal Investigator
65048,3/18/2016,FGS,693 OUTLET,NA,NA,NA,NA,NA,0.01981587,0.015987803,0.36599608,"NA","NA","NA","NA","NA",AV,AV,AV,UBC,Results,Principal Investigator
65048,3/18/2016,FGS,693 OUTLET,NA,12,5,102,95,NA,NA,NA,BDL,AV,AV,AV,AV,"NA","NA","NA",UA,Results,Principal Investigator
65049,3/18/2016,FGS,703 OUTLET,4,7,6,77,73,NA,NA,NA,AV,AV,AV,AV,AV,"NA","NA","NA",UA,Results,Principal Investigator
65049,3/18/2016,FGS,703 OUTLET,NA,NA,NA,NA,NA,0.16489891,0.038771029,0.768304285,"NA","NA","NA","NA","NA",AV,AV,AV,UBC,Results,Principal Investigator
65050,3/18/2016,FGS,708 OUTLET,NA,8,7,148,122,NA,NA,NA,BDL,AV,AV,AV,AV,"NA","NA","NA",UA,Results,Principal Investigator
65050,3/18/2016,FGS,708 OUTLET,NA,NA,NA,NA,NA,0.235781821,0.019986123,0.517700559,"NA","NA","NA","NA","NA",AV,AV,AV,UBC,Results,Principal Investigator
65051,3/18/2016,FGS,819 OUTLET,NA,10,14,140,140,NA,NA,NA,BDL,AV,SVD,AV,AV,"NA","NA","NA",UA,Results,Principal Investigator
65051,3/18/2016,FGS,819 OUTLET,NA,NA,NA,NA,NA,0.032748753,0.048915723,0.815418882,"NA","NA","NA","NA","NA",AV,AV,AV,UBC,Results,Principal Investigator
65052,3/18/2016,FGS,844 OUTLET,NA,NA,NA,NA,NA,0.00956435,0.047711684,0.699502793,"NA","NA","NA","NA","NA",AV,AV,AV,UBC,Results,Principal Investigator
65052,3/18/2016,FGS,844 OUTLET,5,10,7,127,122,NA,NA,NA,AV,AV,AV,AV,AV,"NA","NA","NA",UA,Results,Principal Investigator
65053,3/18/2016,FGS,1015 OUTLET,NA,NA,NA,NA,NA,0.009331885,0.050891381,0.892413208,"NA","NA","NA","NA","NA",AV,AV,AV,UBC,Results,Principal Investigator
65053,3/18/2016,FGS,1015 OUTLET,48,9,9,170,180,NA,NA,NA,SVC,AV,AV,AV,AV,"NA","NA","NA",UA,Results,Principal Investigator
65049,3/18/2016,FGS,703 OUTLET,NA,NA,NA,NA,NA,0.119927265,0.030970002,0.810583872,"NA","NA","NA","NA","NA",AV,AV,AV,UBC,Results,Principal Investigator
65049,3/18/2016,FGS,703 OUTLET,3,11,5,69,67,NA,NA,NA,AV,AV,AV,AV,AV,"NA","NA","NA",UA,Results,Principal Investigator
65049,3/18/2016,FGS,703 OUTLET,14,7,6,68,77,NA,NA,NA,AV,AV,AV,AV,AV,"NA","NA","NA",UA,Results,Principal Investigator
65049,3/18/2016,FGS,703 OUTLET,NA,NA,NA,NA,NA,0.144755433,0.024970676,0.80486423,"NA","NA","NA","NA","NA",AV,AV,AV,UBC,Results,Principal Investigator
68556,4/7/2016,FGS,626 OUTLET,7,12,20,195,171,NA,NA,NA,AV,AV,SVD,AV,AV,"NA","NA","NA",UA,Results,Principal Investigator
68556,4/7/2016,FGS,626 OUTLET,NA,NA,NA,NA,NA,0.056488183,0.033969426,0.527771076,"NA","NA","NA","NA","NA",AV,AV,AV,UBC,Results,Principal Investigator
68557,4/7/2016,FGS,693 OUTLET,NA,NA,NA,NA,NA,0.124326621,0.149827493,0.412751439,"NA","NA","NA","NA","NA",AV,AV,AV,UBC,Results,Principal Investigator
68557,4/7/2016,FGS,693 OUTLET,6,15,13,121,103,NA,NA,NA,AV,AV,AV,AV,AV,"NA","NA","NA",UA,Results,Principal Investigator
68558,4/7/2016,FGS,703 OUTLET,5,10,8,108,84,NA,NA,NA,AV,AV,AV,AV,AV,"NA","NA","NA",UA,Results,Principal Investigator
68558,4/7/2016,FGS,703 OUTLET,NA,NA,NA,NA,NA,0.079978735,0.049696284,0.578645036,"NA","NA","NA","NA","NA",AV,AV,AV,UBC,Results,Principal Investigator
68559,4/7/2016,FGS,708 OUTLET,7,11,8,164,127,NA,NA,NA,AV,AV,AV,AV,AV,"NA","NA","NA",UA,Results,Principal Investigator
68559,4/7/2016,FGS,708 OUTLET,NA,NA,NA,NA,NA,0.05980557,0.024845243,0.553392897,"NA","NA","NA","NA","NA",AV,AV,AV,UBC,Results,Principal Investigator
68560,4/7/2016,FGS,819 OUTLET,31,10,9,185,163,NA,NA,NA,AV,AV,AV,AV,AV,"NA","NA","NA",UA,Results,Principal Investigator
68560,4/7/2016,FGS,819 OUTLET,NA,NA,NA,NA,NA,0,0.053667459,0.816250728,"NA","NA","NA","NA","NA",BDL,AV,AV,UBC,Results,Principal Investigator
68561,4/7/2016,FGS,844 OUTLET,8,10,9,165,156,NA,NA,NA,AV,AV,AV,AV,AV,"NA","NA","NA",UA,Results,Principal Investigator
68561,4/7/2016,FGS,844 OUTLET,NA,NA,NA,NA,NA,0.024531516,0.063593549,0.87468429,"NA","NA","NA","NA","NA",AV,AV,AV,UBC,Results,Principal Investigator
68562,4/7/2016,FGS,1015 OUTLET,8,12,8,166,151,NA,NA,NA,AV,AV,AV,AV,AV,"NA","NA","NA",UA,Results,Principal Investigator
68562,4/7/2016,FGS,1015 OUTLET,NA,NA,NA,NA,NA,0.007566847,0.056641664,0.985861698,"NA","NA","NA","NA","NA",AV,AV,AV,UBC,Results,Principal Investigator
68561,4/7/2016,FGS,844 OUTLET,8,11,10,177,158,NA,NA,NA,AV,AV,AV,AV,AV,"NA","NA","NA",UA,Results,Principal Investigator
68561,4/7/2016,FGS,844 OUTLET,NA,NA,NA,NA,NA,0,0.057633515,0.871672628,"NA","NA","NA","NA","NA",BDL,AV,AV,UBC,Results,Principal Investigator
68561,4/7/2016,FGS,844 OUTLET,8,11,11,168,165,NA,NA,NA,AV,AV,AV,AV,AV,"NA","NA","NA",UA,Results,Principal Investigator
68561,4/7/2016,FGS,844 OUTLET,NA,NA,NA,NA,NA,0.056844814,0.052675319,0.892993147,"NA","NA","NA","NA","NA",AV,AV,AV,UBC,Results,Principal Investigator
83377,4/27/2016,FGS,626 OUTLET,6,14,9,292,251,NA,NA,NA,AV,AV,AV,AV,AV,"NA","NA","NA",UA,Results,Principal Investigator
83377,4/27/2016,FGS,626 OUTLET,NA,NA,NA,NA,NA,0.096350004,0.053877619,0.691803795,"NA","NA","NA","NA","NA",AV,AV,AV,UBC,Results,Principal Investigator
83378,4/27/2016,FGS,693 OUTLET,NA,10,8,156,121,NA,NA,NA,BDL,AV,AV,AV,AV,"NA","NA","NA",UA,Results,Principal Investigator
83378,4/27/2016,FGS,693 OUTLET,NA,NA,NA,NA,NA,0.04905364,0.034340105,0.488131502,"NA","NA","NA","NA","NA",AV,AV,AV,UBC,Results,Principal Investigator
83379,4/27/2016,FGS,703 OUTLET,NA,NA,NA,NA,NA,0.060911349,0.041723832,1.06823119,"NA","NA","NA","NA","NA",AV,AV,AV,UBC,Results,Principal Investigator
83379,4/27/2016,FGS,703 OUTLET,NA,5,9,171,138,NA,NA,NA,BDL,AV,SVD,AV,AV,"NA","NA","NA",UA,Results,Principal Investigator
83380,4/27/2016,FGS,708 OUTLET,NA,NA,NA,NA,NA,0.104308385,0.032922959,0.562642017,"NA","NA","NA","NA","NA",AV,AV,AV,UBC,Results,Principal Investigator
83380,4/27/2016,FGS,708 OUTLET,NA,10,7,160,142,NA,NA,NA,BDL,AV,AV,AV,AV,"NA","NA","NA",UA,Results,Principal Investigator
83381,4/27/2016,FGS,819 OUTLET,NA,NA,NA,NA,NA,0.073453468,0.074,1.184125847,"NA","NA","NA","NA","NA",AV,AV,AV,UBC,Results,Principal Investigator
83381,4/27/2016,FGS,819 OUTLET,3,9,9,226,222,NA,NA,NA,AV,AV,AV,AV,AV,"NA","NA","NA",UA,Results,Principal Investigator
83382,4/27/2016,FGS,844 OUTLET,5,11,10,246,200,NA,NA,NA,AV,AV,AV,AV,AV,"NA","NA","NA",UA,Results,Principal Investigator
83382,4/27/2016,FGS,844 OUTLET,NA,NA,NA,NA,NA,0.021835009,0.054901645,1.021110445,"NA","NA","NA","NA","NA",AV,AV,AV,UBC,Results,Principal Investigator
83383,4/27/2016,FGS,1015 OUTLET,4,9,8,172,159,NA,NA,NA,AV,AV,AV,AV,AV,"NA","NA","NA",UA,Results,Principal Investigator
83383,4/27/2016,FGS,1015 OUTLET,NA,NA,NA,NA,NA,0.02653503,0.036754335,1.029932445,"NA","NA","NA","NA","NA",AV,AV,AV,UBC,Results,Principal Investigator
83381,4/27/2016,FGS,819 OUTLET,NA,NA,NA,NA,NA,0.051645612,0.077828552,1.120096888,"NA","NA","NA","NA","NA",AV,AV,AV,UBC,Results,Principal Investigator
83381,4/27/2016,FGS,819 OUTLET,5,8,11,230,211,NA,NA,NA,AV,AV,SVD,AV,AV,"NA","NA","NA",UA,Results,Principal Investigator
83381,4/27/2016,FGS,819 OUTLET,8,9,10,228,224,NA,NA,NA,AV,AV,AV,AV,AV,"NA","NA","NA",UA,Results,Principal Investigator
83381,4/27/2016,FGS,819 OUTLET,NA,NA,NA,NA,NA,0,0.085431753,1.263433054,"NA","NA","NA","NA","NA",BDL,AV,AV,UBC,Results,Principal Investigator
120615,5/18/2016,FGS,626 OUTLET,NA,NA,NA,NA,NA,0.021,0.03,2.682765573,"NA","NA","NA","NA","NA",AV,AV,AV,UBC,Results,Principal Investigator
120615,5/18/2016,FGS,626 OUTLET,9,18,13,296,277,NA,NA,NA,AV,AV,AV,AV,AV,"NA","NA","NA",UA,Results,Principal Investigator
120616,5/18/2016,FGS,693 OUTLET,NA,NA,NA,NA,NA,0.189448342,0.022852455,0.462027318,"NA","NA","NA","NA","NA",AV,AV,AV,UBC,Results,Principal Investigator
120616,5/18/2016,FGS,693 OUTLET,8,8,7,172,155,NA,NA,NA,AV,AV,AV,AV,AV,"NA","NA","NA",UA,Results,Principal Investigator
120617,5/18/2016,FGS,703 OUTLET,NA,NA,NA,NA,NA,3.866195319,0.044709881,2.525059675,"NA","NA","NA","NA","NA",AV,AV,AV,UBC,Results,Principal Investigator
120617,5/18/2016,FGS,703 OUTLET,NA,10,8,147,177,NA,NA,NA,BDL,AV,AV,AV,SVD,"NA","NA","NA",UA,Results,Principal Investigator
120618,5/18/2016,FGS,708 OUTLET,NA,NA,NA,NA,NA,0.053042704,0.033777526,0.630648998,"NA","NA","NA","NA","NA",AV,AV,AV,UBC,Results,Principal Investigator
120618,5/18/2016,FGS,708 OUTLET,8,11,8,198,163,NA,NA,NA,AV,AV,AV,AV,AV,"NA","NA","NA",UA,Results,Principal Investigator
120619,5/18/2016,FGS,819 OUTLET,6,11,8,202,191,NA,NA,NA,AV,AV,AV,AV,AV,"NA","NA","NA",UA,Results,Principal Investigator
120619,5/18/2016,FGS,819 OUTLET,NA,NA,NA,NA,NA,0.19564027,0.072510626,1.732877265,"NA","NA","NA","NA","NA",AV,AV,AV,UBC,Results,Principal Investigator
120620,5/18/2016,FGS,844 OUTLET,NA,NA,NA,NA,NA,0.215729219,0.048695103000000003,1.690813767,"NA","NA","NA","NA","NA",AV,AV,AV,UBC,Results,Principal Investigator
120620,5/18/2016,FGS,844 OUTLET,6,10,16,194,187,NA,NA,NA,AV,AV,SVD,AV,AV,"NA","NA","NA",UA,Results,Principal Investigator
120621,5/18/2016,FGS,1015 OUTLET,NA,NA,NA,NA,NA,0.047076269,0.111299497,1.114808123,"NA","NA","NA","NA","NA",AV,AV,AV,UBC,Results,Principal Investigator
120621,5/18/2016,FGS,1015 OUTLET,7,13,11,211,204,NA,NA,NA,AV,AV,AV,AV,AV,"NA","NA","NA",UA,Results,Principal Investigator
120615,5/18/2016,FGS,626 OUTLET,NA,NA,NA,NA,NA,0.063825765,0.079481666,3.260228485,"NA","NA","NA","NA","NA",AV,AV,AV,UBC,Results,Principal Investigator
120615,5/18/2016,FGS,626 OUTLET,6,19,10,269,246,NA,NA,NA,AV,AV,AV,AV,AV,"NA","NA","NA",UA,Results,Principal Investigator
120615,5/18/2016,FGS,626 OUTLET,NA,NA,NA,NA,NA,0.159237558,0.177805769,3.030859541,"NA","NA","NA","NA","NA",AV,AV,AV,UBC,Results,Principal Investigator
120615,5/18/2016,FGS,626 OUTLET,12,20,11,323,314,NA,NA,NA,AV,AV,AV,AV,AV,"NA","NA","NA",UA,Results,Principal Investigator
133769,6/8/2016,FGS,626 OUTLET,11,15,10,390,330,NA,NA,NA,AV,AV,AV,AV,AV,"NA","NA","NA",UA,Results,Principal Investigator
133769,6/8/2016,FGS,626 OUTLET,NA,NA,NA,NA,NA,0.334432301,0.056612401,1.65237147,"NA","NA","NA","NA","NA",AV,AV,AV,UBC,Results,Principal Investigator
133770,6/8/2016,FGS,693 OUTLET,NA,NA,NA,NA,NA,0.029539229,0.015888122,0.460595917,"NA","NA","NA","NA","NA",AV,AV,AV,UBC,Results,Principal Investigator
133770,6/8/2016,FGS,693 OUTLET,7,35,6,157,148,NA,NA,NA,AV,SVC,AV,AV,AV,"NA","NA","NA",UA,Results,Principal Investigator
133771,6/8/2016,FGS,703 OUTLET,NA,NA,NA,NA,NA,0.511572719,0.026815535,1.544022702,"NA","NA","NA","NA","NA",AV,AV,AV,UBC,Results,Principal Investigator
133771,6/8/2016,FGS,703 OUTLET,NA,19,6,113,110,NA,NA,NA,BDL,AV,AV,AV,AV,"NA","NA","NA",UA,Results,Principal Investigator
133772,6/8/2016,FGS,708 OUTLET,NA,NA,NA,NA,NA,0.023615113,0.027807805,0.592604095,"NA","NA","NA","NA","NA",AV,AV,AV,UBC,Results,Principal Investigator
133772,6/8/2016,FGS,708 OUTLET,6,9,7,139,166,NA,NA,NA,AV,AV,AV,AV,SVD,"NA","NA","NA",UA,Results,Principal Investigator
133773,6/8/2016,FGS,819 OUTLET,7,27,11,208,199,NA,NA,NA,AV,AV,AV,AV,AV,"NA","NA","NA",UA,Results,Principal Investigator
133773,6/8/2016,FGS,819 OUTLET,NA,NA,NA,NA,NA,0.066874953,0.036749588,1.679867451,"NA","NA","NA","NA","NA",AV,AV,AV,UBC,Results,Principal Investigator
133774,6/8/2016,FGS,844 OUTLET,7,13,9,197,195,NA,NA,NA,AV,AV,AV,AV,AV,"NA","NA","NA",UA,Results,Principal Investigator
133774,6/8/2016,FGS,844 OUTLET,NA,NA,NA,NA,NA,0.090571367,0.189670584,1.431008971,"NA","NA","NA","NA","NA",AV,AV,AV,UBC,Results,Principal Investigator
133775,6/8/2016,FGS,1015 OUTLET,NA,NA,NA,NA,NA,0.035453181,0.034754146,1.149098851,"NA","NA","NA","NA","NA",AV,AV,AV,UBC,Results,Principal Investigator
